"CainAct5Gossip7"	"54\nThough the Elder Council of Harrogath \nis gone, there are many capable young \nleaders to take their place.\n \nAnya certainly has enough courage and \nintelligence to lead them all, if they can \nsurvive this catastrophe.\n"
"CainAct5Gossip8"	"53\nAh, Anya. Such a fine example of \nfeminine strength...\n \nShe reminds me of the Zakarum \npriestesses I knew in my youth. They \ndon't take vows of chastity, you know.\n"
"CainAct5Gossip9"	"65\nIt is fortunate that this town has such a \ntalented smith.\n \nThe quality of Larzuk's work surely \ncomplements your skills. In fact, he \nwould have been quite welcome \namongst the Horadrim.\n"
"CainAct5Gossip10"	"54\nIt is my belief that the Soulstones are at \nthe center of this conflict. If only that \nfool Marius had not intervened, Baal \nwould still be imprisoned within Tal \nRasha.\n"
"AnyaAct5IntroGossip1"	"54\nYou have proven yourself a true hero to \nme and my people.\n \nThese are dark times, warrior. I hope \nyou can bring an end to Baal's reign of \ndestruction. \n \nOur Council of Elders is gone -- my \nfather, Aust, among them. The one \nthing that keeps us from total despair \nis the promise of vengeance against \nBaal.\n"
"AnyaGossip1"	"45\nNow that the Elders are all dead, I don't \nknow who will guide our people through \nthis dark time. I was to be next in line \nafter my father, but this burden is too \ngreat for me to shoulder alone. \n \nWe are a people of strong blood. I shall \ndo what I can and let fate do the rest.\n"
"AnyaGossip2"	"82\nBaal's minions are not to be trifled with. \nIn their bloodlust they will sacrifice \nthemselves to destroy you.\n"
"AnyaGossip3"	"60\nMany outsiders believe that the \nfantastic stories about our ancestors, \nthe Ancients, are but fables. However, I \nbelieve that the Ancients were more \nthan human -- that mankind has fallen \nfrom what it once was.\n"
"AnyaGossip4"	"58\nWhen I was a child, the Elders told us \nstories about the mountain and its \npower...and how the Barbarian people \nare bound to it as protectors.\n \nBaal is not just taking our land -- with \nevery step he takes up the mountain, \nhe takes a part of who we are as a \npeople.\n"
"AnyaGossip5"	"72\nI am truly glad you are here, warrior. \nPerhaps things would be different now \nif we had asked for assistance from \nthe neighboring kingdoms.\n \nOur foolish, foolish pride...\n"
"AnyaGossip6"	"54\nMy father, Aust, was among those \nElders wise enough to see that we \nwould need outside help to deal with \nBaal's legions. He believed that this \nconflict would affect the entire world, \nnot just our homeland. He said that \nMount Arreat is as necessary to the \nworld's survival as food and water is to \nour own.\n \nI believe this to be true.\n"
"AnyaGossip7"	"50\nQual-Kehk's confidence in his abilities \nonce bordered on arrogance, but in the \nearly days of the siege, he was \nhumbled by Baal. While he saved us \nfrom immediate destruction, a third of \nour warriors were lost.\n \nNone felt those losses more than he. \nThough he may not admit it, your \npresence gives him hope, warrior.\n"
"AnyaGossip8"	"78\nIf Larzuk could sing or dance half as \nwell as he smiths, he'd be married by \nnow.\n \n...Just look at those shoulders.\n"
"AnyaGossip9"	"57\nNihlathak was the last of our Elders, \nwhose charge it was to safeguard the \nmountain. He alone tried to guide us \nthrough the most desperate time in our \nhistory -- but he was just as helpless as \nthe rest of us.\n \nI cannot forgive his betrayal, but I can \nlearn from it.\n"
"AnyaGossip10"	"60\nOur people believe that the Ancients \nprotecting Mount Arreat have the \npower to stop Baal. Unfortunately, the \nLord of Destruction has shown great \npower to undermine our faith.\n"
"LarzukAct5IntroGossip1"	"55\nI am Larzuk, the armorer. My ancestors \nwere some of the finest craftsmen in \nHarrogath. \n \nRegretfully, my supplies run lower with \nevery passing day, yet the demons \nbeyond the walls have not weakened. \n \nI fear the time is near when I must put \ndown my hammer and take up a sword, \ninstead.\n"
"LarzukAct5IntroAmaGossip1"	"42\nSo, you're an Amazon. I have heard \nrumors about your kind. Your unusual \nweapons could prove a challenge to my \nskills, but I'm prepared to meet it.\n \nI am Larzuk, the armorer. My ancestors \nwere some of the finest craftsmen in \nHarrogath. Regretfully, my supplies run \nlower with every passing day, yet the \ndemons beyond the walls have not \nweakened. I fear the time is near when \nI must put down my hammer and take \nup a sword, instead.\n"
"LarzukGossip1"	"65\nI've heard that you Amazons excel at \nkilling from a distance. From what I've \nseen, that's the best way to deal with \nHell's minions. \n \nAre all of your kind so...big?\n"
"LarzukGossip2"	"65\nWhy did you ever leave your beautiful \nislands to come to this frozen \nbattleground? Perhaps if we both \nsurvive this, we'll travel back there \ntogether.\n"
"LarzukGossip3"	"75\nHas that infernal howling been keeping \nyou awake at night, too? Some think \nit's the howling of animals, but those \nsounds don't come from any beast I've \never known.\n"
"LarzukGossip4"	"69\nDemonic forces have been using our \nown towers and barricades against us. \nYou know, it would be wise to cut the \ndemons down in the open before they \ncan mount those fortifications.\n"
"LarzukGossip5"	"70\nNihlathak's despair is infectious -- and \nhis behavior does not befit an Elder of \nhis stature. I think we'd be better off \nwithout him.\n"
"LarzukGossip6"	"63\nI've offered Qual-Kehk my ideas on how \nto break the siege, but he dismisses \nthem. Is it because I lack scars of \nbattle, or does he think I'm a couple \narrows short of a quiver?\n"
"LarzukGossip7"	"64\nLegend has it that the top of Mount \nArreat is guarded by the spirits of our \nancestors. Though our people are \nforbidden to climb to the mountain's \nsummit, some foreign travelers have \nmade the attempt.\n \nNone have ever returned.\n"
"LarzukGossip8"	"66\nThis is a lively town during our victory \ncelebrations. We Barbarians train long \nand hard from childhood to become \nwarriors, and we celebrate with equal \nfervor.\n \nYou didn't happen to bring along any \nale to trade?\n"
"LarzukGossip9"	"54\nEvery day, one of my friends dies \nfighting outside the town walls, while I \ntend my anvil here unscathed. If only \nwe didn't need weapons so badly, I \ncould be out doing my share of the \nfighting. \n \nGood luck to you, warrior.\n"
"LarzukGossip10"	"56\nJust so you know...The gold you pay me \ndoesn't line my pockets. Much of it \ngoes to buy the raw metal I need to \nmelt down for weapons and armor. The \nrest -- well, all I can spare -- goes to \nMalah and Qual-Kehk for other \nsupplies.\n"
"MalahAct5IntroGossip1"	"35\nI, Malah, welcome you to Harrogath, \nthe last stronghold of Order on Mount \nArreat. You have come to the right \nplace if you intend to defeat Baal the \nLord of Destruction.\n \nBaal has laid waste to our mountain \nand its denizens. His minions continue \nto attack our town, while Qual-Kehk \nand his men have proven helpless to \nstop them. Baal is still out on the \nmountain looking for something -- but I \nknow not what. \n \nAll of the Elders, save Nihlathak, \nsacrificed themselves to place a \nprotective ward around Harrogath.\n \nSome of us here, certainly Nihlathak, do \nnot appreciate your presence. We are a \nproud people, and it is not easy for us \nto accept aid. I, however, am glad you \nare here.\n \nIf you need healing or a potion, please \ncome to me. See Larzuk for weapons, \narmor, and repairs. Nihlathak, despite \nhis disposition, may be of some \nassistance with other wares. Finally, \nQual-Kehk, our Man-At-Arms, leads \nHarrogath's remaining forces against \nBaal.\n"
"MalahAct5IntroSorGossip1"	"36\nA Sorceress...Here in Harrogath?\n \nThere was a time, child, when I thought \nI was destined to follow your kind's \npath. However, my powers never \ndeveloped beyond the simplest of \nspells. Although I can heal almost any \nwound with time and energy, there is \nlittle I can do to help against Baal.\n \nBut enough of that...I spend too much \ntime in reflection and have forgotten \nmy manners.\n \nI, Malah, welcome you to Harrogath, \nthe last stronghold of Order on Mount \nArreat. You have come to the right \nplace, if you intend to defeat Baal the \nLord of Destruction.\n \nBaal has laid waste to our mountain \nand its denizens. His minions continue \nto attack our town, while Qual-Kehk \nand his men have proven helpless to \nstop them. Baal is still out on the \nmountain looking for something -- but I \nknow not what. \n \nAll of the Elders, save Nihlathak, \nsacrificed themselves to place a \nprotective ward around Harrogath.\n \nSome of us here, certainly Nihlathak, do \nnot appreciate your presence. We are a \nproud people, and it is not easy for us \nto accept aid. I, however, am glad you \nare here.\n \nIf you need healing or a potion, please \ncome to me. See Larzuk for weapons, \narmor, and repairs. Nihlathak, despite \nhis disposition, may be of some \nassistance with other wares. Finally, \nQual-Kehk, our Man-At-Arms, leads \nHarrogath's remaining forces against \nBaal.\n"
"MalahAct5IntroBarGossip1"	"34\nYou have traveled far only to return \nhome to us, Barbarian. Ohh...Much has \nhappened in Harrogath since you left. \nOur homeland is hardly recognizable \nwith so much evil about.\n \nYet, I've managed to survive so far. \nYou've seen your share of suffering as \nwell, I'm sure. Seeing you again -- alive \n-- does my heart good. I shall pray that \nyou can help us out of this hell.\n \nBaal has laid waste to our mountain \nand its denizens. His minions continue \nto attack our town, while Qual-Kehk \nand his men have proven helpless to \nstop them. Baal is still out on the \nmountain looking for something -- but I \nknow not what.\n \nNihlathak is the last survivor of the \nCouncil of Elders, but I'm afraid he has \nnot been himself lately. The other \nElders sacrificed themselves to place a \nprotective ward around Harrogath. If \nNihlathak is curt with you, it is because \nhe feels responsible for our situation. \nHe does not relish sending more of our \npeople out to die.\n \nSo much has changed since you left \nthat I see little hope for us in this life.\n \nIf you need healing or a potion, please \ncome to me. See Larzuk for weapons, \narmor, and repairs. Nihlathak, despite \nhis disposition, may be of some \nassistance with other wares. Finally, \nQual-Kehk, our Man-At-Arms, leads \nHarrogath's remaining forces against \nBaal.\n"
"MalahGossip1"	"53\nI'm aware of the amazing magical \npowers a Sorceress can channel. If we \nsurvive Baal's wrath, I would be most \nhonored if you could demonstrate and \nperhaps teach me something of what \nyou know. \n \nI may be old, but I'm not dead.\n"
"MalahGossip2"	"42\nI know you and my son, Bannuk, did not \npart on the best of terms. He did not \nunderstand the wanderlust that drove \nyou to leave your homeland. However, \neven though Bannuk could never admit \nit to me, as he grew older I could see \nthat same desire in his eyes.\n \nOh...It's a pity I didn't encourage him to \ngo with you. He might still be alive \ntoday.\n"
"MalahGossip3"	"57\nThough once considered shelter by our \npeople, the Ice Caves offer no refuge \nfrom the dark horde. There are \ncreatures there that will freeze your \nheart before feasting upon it.\n"
"MalahGossip4"	"107\nOn the battlefield, turning your back on \neven the dead is unwise.\n"
"MalahGossip5"	"60\nThis battle plays mind tricks on our \nwarriors. Those fortunate enough to \nhave returned from the mountainside \nclaim to have seen angels in flight.\n \nFly they might, but that certainly does \nnot make them angels.\n"
"MalahGossip6"	"53\nPerhaps you have heard the accounts \nof my son's horrible death at the hands \nof Baal's minions. He was my last living \nchild...\n \nThe oath of compassion I have taken as \na healer extends only to humankind.\n \nCut them down, warrior. All of them!\n"
"MalahGossip7"	"78\nThe catapults are infernal machines \nmade of demon flesh fused with steel.\n \nBe wary of them.\n"
"MalahGossip8"	"60\nQual-Kehk is a worthy leader, but the \nlosses have borne heavily upon him. He \nis only impatient because he judges the \nworth of a warrior by action, not \nwords.\n \nYou must prove yourself worthy of his \ntrust.\n"
"MalahGossip9"	"52\nLarzuk possesses a good soul, but at \ntimes his mind seems quite unsound. \n \nHe once asked me for twenty of my \nfinest sheepskins. He said he would fill \nthem with hot air and float like a cloud \nabove the battlefield to spy on Baal's \nlegions! \n \nI worry the siege has driven him mad.\n"
"MalahGossip10"	"90\nBe cautious, warrior.\n \nThough I am an experienced healer, \nresurrection is beyond my powers.\n"
"MalahGossip11"	"53\nI pray for the day when the fields are \ncovered in snow unstained by the blood \nof our own. Perhaps that day will come \nsoon...Perhaps never...\n \nOh...But I forget myself. How may I aid \nyour quest?\n"
"MalahGossip12"	"64\nYour gold is most helpful. Medical \nsupplies for our wounded are scarce \nand very expensive.\n \nWhen we can find a supplier, oh, we \nmust pay dearly for what we need.\n"
"MalahGossip13"	"44\nWith the exception of Qual-Kehk, the \ntownspeople do not see what I see -- \nthe massacre we face.\n \nOur bravest, strongest heroes hobble \nback to me begging for help. I do what \nI can -- healing and bandaging some, \npreparing the others for what lies \nbeyond.\n"
"NihlathakAct5IntroGossip1"	"43\nWell, well. The siege has everything in \nshort supply...except fools. \n \nWhy would you seek this place, \nstranger? Are you a vulture come to \nloot the bodies of our fallen warriors? \n \nRegardless, this is no place to make a \nname for yourself. The mountain is \nours to protect. It is only a matter of \ntime before Hell's legions are routed.\n"
"NihlathakAct5IntroAssGossip1"	"54\nWell, well...An Assassin!\n \nHeh, heh...While I am sure we are all \ngrateful for your presence in our \ntroubled town, you need not have made \nthe journey.\n \nI can personally say that your skills are \nnot required here. You would serve \nyour clan better elsewhere.\n"
"NihlathakAct5IntroNecGossip1"	"45\nAhhh, a Necromancer.\n \nWhile I admire your courage in seeking \nout the darker side of magic, we really \nhave little need of your skills. The \nbattle will turn soon enough without \nyour meddling. \n \nYet, I should have expected to see your \nkind here. You are like a moth to the \nflame -- drawn to all this death. It \nfeeds you in more ways than one, does \nit not?\n"
"NihlathakGossip1"	"49\nIf you're looking for cases of \ntreacherous magic, Assassin, take a \nhard look at Larzuk. He was the only \none in town who escaped the Red Fever \nlast spring. He claimed his good \nfortune was due to 'hand washing' \nbefore meals.\n \nHmmm...Very suspicious...\n"
"NihlathakGossip2"	"48\nWhy would you seek this place, \nstranger? Are you a vulture come to \nloot the bodies of our fallen warriors? \n \nRegardless, this is no place to make a \nname for yourself. The mountain is \nours to protect. It is only a matter of \ntime before Hell's legions are routed.\n"
"NihlathakGossip3"	"67\nQual-Kehk is useless. He has blindly \nsent our warriors to their deaths, \nassuming Baal's legions would fight as \nmen do. Of course, everyone knows \nthey do not.\n"
"NihlathakGossip4"	"57\nThe demon hordes have grown powerful \nbeyond measure, aided by our foolish \nmistakes. But I may have found a way \nto correct those mistakes...\n"
"NihlathakGossip5"	"37\nOh yes...I remember our warriors as \nchildren. Malah would set their broken \nbones and give them powders for their \nfevers. Now, they return to her with \nwounds that will never heal.\n \nI am tired...Please...leave me.\n"
"NihlathakGossip6"	"133\nIf you have nothing useful for me, be on \nyour way!\n"
"NihlathakGossip7"	"81\nAnya's father was my good friend. \nThere are so many to mourn...I have \nno time for you!\n"
"NihlathakGossip8"	"53\nI have long been criticized, but \nespecially of late -- since the deaths of \nmy fellow Elders. Through it all, I have \nlearned one thing. Each man must do \nwhat's right, no matter what others \nmay think.\n"
"NihlathakGossip9"	"65\nThe Council of Elders always believed \nitself prepared for the coming of the \nThree. Obviously, we were not prepared \nenough.\n"
"QualKehkAct5IntroGossip1"	"45\nI am Qual-Kehk, the Senior Man-At-Arms \nof Harrogath.\n \nYou have the look of a warrior...An \nextra soldier will be useful. But don't \nexpect anyone to mourn if you get \nyourself killed. \n \nBaal is true to his namesake. He has \nravaged through our lands like a \nmerciless plague.\n \nThe protective ward laid down by our \nlost Elders helps hold the evil at bay, \nbut Baal's siege has taken its toll all \nthe same.\n \nMost of my men are now dead. Others \nare trapped in the mountain passes.\n \nBut I swear we are not beaten yet! We \nwill fight to the end to protect this \nmountain!\n"
"QualKehkAct5IntroPalGossip1"	"42\nA Paladin! I have long heard of your \npeople.\n \nAs a young warrior I even considered \nthe pilgrimage to Kurast. But I was \nyounger then and foolish. My place has \nalways been here -- protecting \nHarrogath, and Mount Arreat with it.\n \nI am Qual-Kehk, the Senior Man-At-Arms \nof Harrogath.\n \nYou have the look of a warrior...An \nextra soldier will be useful. But don't \nexpect anyone to mourn if you get \nyourself killed. \n \nBaal is true to his namesake. He has \nravaged through our lands like a \nmerciless plague.\n \nThe protective ward laid down by our \nlost Elders helps hold the evil at bay, \nbut Baal's siege has taken its toll all \nthe same.\n \nMost of my men are now dead. Others \nare trapped in the mountain passes.\n \nBut I swear we are not beaten yet! We \nwill fight to the end to protect this \nmountain!\n"
"QualKehkAct5IntroDruGossip1"	"42\nA Druid in Harrogath! Have things truly \ncome to this?\n \nAfter the Mage Wars, I assumed Druids \nwould never be seen in Harrogath \nagain. You take a big chance coming \nhere! \n \nTo be honest, I have never been \ncomfortable with your shape-shifting \nkind, but I do respect your search for \nbalance and peace. So, if you trust us \nenough to enter our gates, I trust you \nenough to let you stay.\n \nI am Qual-Kehk, the Senior Man-At-Arms \nof Harrogath.\n \nYou have the look of a warrior...An \nextra soldier will be useful. But don't \nexpect anyone to mourn if you get \nyourself killed. \n \nBaal is true to his namesake. He has \nravaged through our lands like a \nmerciless plague.\n \nThe protective ward laid down by our \nlost Elders helps hold the evil at bay, \nbut Baal's siege has taken its toll all \nthe same.\n \nMost of my men are now dead. Others \nare trapped in the mountain passes.\n \nBut I swear we are not beaten yet! We \nwill fight to the end to protect this \nmountain!\n"
"QualKehkGossip1"	"67\nIt would be an honor to have a warrior \nof the Light fighting side-by-side with \nmy men.\n \nI can see your faith gives you great \nstrength, Paladin, but don't expect it to \nkeep you out of harm's way.\n"
"QualKehkGossip2"	"61\nHarrogath has great need of your \npowers, noble Druid. However, in the \nface of this supernatural onslaught, \nare your natural powers up to the \ntask?\n"
"QualKehkGossip3"	"44\nThe death of Malah's son was a great \ntragedy. He was our finest archer.\n \nWhile leading a successful campaign \nagainst Baal's forces, he was impaled \non a demon's spear. The wound was \nsuch that...Well, even Malah herself \nacknowledges that quick death was a \nblessing.\n"
"QualKehkGossip4"	"57\nWe have lost many well-trained warriors \nto Baal's siege machines. Their range is \ngreat. Though, they are vulnerable if \nyou close the distance quickly enough.\n"
"QualKehkGossip5"	"96\nBaal's legions seem countless, but \nslaying their commanders takes some \nof the fight out of them.\n"
"QualKehkGossip6"	"58\nEarly on, parties of our best scouts \nwere ambushed by demons that \nspawned from the very air around \nthem. Survivors often mentioned a \nstrange creature floating in the \ndistance.\n \nPerhaps taking it down could prevent \nsome nasty surprises.\n"
"QualKehkGossip7"	"57\nThis is unlike any battle I have ever \nfought. While we ration food and \nwater, the demon hordes feast nightly \non the flesh and blood of our dead.\n"
"QualKehkGossip8"	"48\nLarzuk is a talented blacksmith, but his \nhead is full of some strange ideas. \n \nJust the other day he came to me with a \nplan to break the siege. He wanted to \nfill large pipes with exploding powders \nand steel balls, then...Well, like I said, \nstrange.\n"
"QualKehkGossip9"	"46\nOur Elders were wise leaders in more \npeaceful times, but now the survival of \nour people has fallen to me. My men \nand I will fight to the death, but there's \nno way to ensure the outcome.\n \nI used to believe that nothing could \nbreak through our guard and assault \nthe holy mountain. I know now that I \nwas horribly mistaken.\n"
"A5Q1InitLarzuk"	"45\nIf you're here to defeat Baal, you must \nprove it!\n \nAs we speak, Harrogath is under siege \nby Baal's demons. Catapults rain death \njust outside the town walls.\n \nBaal himself travels up the sacred \nmountain, having left in charge here \none of his most vicious generals, Shenk \nthe Overseer. A ruthless taskmaster, \nhe lashes his own minions into suicidal \nfrenzies on the battlefield.\n \nIf you wish to prove yourself to us, \ndestroy the monster, Shenk, that \ncommands those infernal catapults \noutside Harrogath. If you manage to \ndo this, return to me.\n"
"A5Q1AfterInitLarzuk"	"150\nUh...Did I mention there were catapults?\n"
"A5Q1AfterInitCain"	"83\nI believe that stopping the siege on \nHarrogath is the only way for you to \nearn the trust of these people.\n"
"A5Q1AfterInitAnya"	"84\nYou've proven your skill at rescuing fair \nmaidens...but how are you at killing \nvicious beasts?\n"
"A5Q1AfterInitMalah"	"77\nQual-Kehk and his men have been \nfighting to break the siege for some \ntime. Where many have failed, you may \nsucceed.\n"
"A5Q1AfterInitNihlathak"	"70\nAfter so many have died, who are you \nto think you can accomplish what our \nproud warriors could not?\n"
"A5Q1AfterInitQualKehk"	"66\nAbout to face Shenk the Overseer and \nstop the siege, are you? You should \nask Malah to perform your last rites \nbefore you go, stranger.\n"
"A5Q1EarlyReturnLarzuk"	"90\nWhat's the matter, hero? Questioning \nyour fortitude? I know we are.\n"
"A5Q1EarlyReturnCain"	"105\nI understand your reluctance, but now \nis the time to strike.\n"
"A5Q1EarlyReturnAnya"	"66\nThose demons have been out there \nsince before your arrival. Can you do \nnothing to stop them?\n \nYour task is a simple one, warrior. Find \nShenk and destroy him.\n"
"A5Q1EarlyReturnMalah"	"64\nThis may not be very encouraging, but \nyou have fared better than the others \nwho passed through those gates.\n \nIn regards to Shenk the Overseer, \nremember: a general is nothing without \nhis men.\n"
"A5Q1EarlyReturnNihlathak"	"78\nWhat are you still doing here? I thought \nyou were going off to die.\n \nGo...Be quick about it.\n"
"A5Q1EarlyReturnQualKehk"	"93\nSo, you still live. You're either quick or a \ncoward.\n"
"A5Q1SuccessfulLarzuk"	"63\nYou're an even greater warrior than I \nexpected...Sorry for underestimating \nyou.\n \nAs a token of my appreciation, I will \ncraft sockets into an item of your \nchoosing, and from now on, you'll get \nthe best price for all my wares.\n"
"A5Q1SuccessfulCain"	"60\nThose catapults were like nothing I have \never seen before. You have prevailed \nagainst Shenk, my friend, but Baal is \nstill far ahead of you.\n"
"A5Q1SuccessfulAnya"	"108\nI was starting to wonder how long it \nwould take you to stop those beasts.\n \nGood job.\n"
"A5Q1SuccessfulMalah"	"94\nOh...At last, the siege is ended. You \ntruly are an angel.\n \nI thank you.\n"
"A5Q1SuccessfulNihlathak"	"65\nEnding the siege does not earn \nimmediate respect, outsider.\n \nRespect only comes with sacrifice -- \nsomething I'm sure you know nothing \nof.\n"
"A5Q1SuccessfulQualKehk"	"68\nSo...You managed to stop the siege.\n \nYou are more powerful than I gave you \ncredit for. You have rightfully earned \nmy respect.\n"
"A5Q2InitQualKehk"	"58\nMy concerns have turned to my men \ntaken prisoner on the battlefield by \nBaal's demons. I hate to think what's \nhappened to them.\n \nAs you journey up the mountain, keep \nyour eyes open for my soldiers and \nbring them back to me if you can.\n"
"A5Q2AfterInitQualKehk"	"85\nThose of my men fortunate enough to \nescape on their own told me that they \nwere held captive in the highlands and \nplateaus.\n"
"A5Q2AfterInitCain"	"74\nI know firsthand that captivity is a sad \nfate for a man. Find them quickly.\n"
"A5Q2AfterInitAnya"	"85\nIf those men are being treated like I \nwas, you must find them. They won't \nsurvive much longer.\n"
"A5Q2AfterInitLarzuk"	"73\nI crafted the swords and armor for \nQual-Kehk's men. They were like \nbrothers to me. I can't imagine the pain \nthey must be suffering.\n \nSave them if you can!\n"
"A5Q2AfterInitMalah"	"84\nQual-Kehk's men have been imprisoned \nfor some time. They are certain to be \ntired and weak.\n \nYou must protect them once you free \nthem.\n"
"A5Q2AfterInitNihlathak"	"94\nYou have proven you can take life, \nwarrior, but can you save it as well?\n"
"A5Q2EarlyReturnQualKehk"	"95\nThey say that discretion, not \nprocrastination, is the better part of \nvalor.\n"
"A5Q2EarlyReturnQualKehkMan"	"78\nMore of my men are still alive out there. \nI am certain of it!\n \nFind them. Free them from their cages \nand bring them back to me.\n"
"A5Q2EarlyReturnCain"	"63\nIf you are having trouble finding \nQual-Kehk's soldiers, you should talk to \nMalah. She healed those who made it \nback before. Perhaps she would have \nsome advice.\n"
"A5Q2EarlyReturnAnya"	"115\nWell, you found me on the mountain; I'm \nsure you'll find them too.\n"
"A5Q2EarlyReturnLarzuk"	"76\nAs a kid, I used to play soldier among \nthe barricades on the mountain. \nThere's no easy way through that maze \nof walls.\n"
"A5Q2EarlyReturnMalah"	"67\nSoldiers who made it back told of a \nsystem of barricades placed among the \nmountain passes. They said that is \nwhere the prisoners are held.\n"
"A5Q2EarlyReturnNihlathak"	"52\nDid you ever stop to think why these \ndemons are capturing Qual-Kehk's \nmen? Why they are attacking us? Have \nyou considered what Baal wants with \nthe mountain?\n \nNo. You've not. You have no idea what \nyou are dealing with.\n"
"A5Q2SuccessfulQualKehk"	"51\nThank you for rescuing my men. They \nhave spoken well of your bravery in \nbattle. Perhaps there is hope for us \nafter all. \n \nIf you wish, you may hire some of my \nmercenaries that you saved. And \nplease...take this set of runes. I had \nbeen saving them for a socketed shield, \nbut I think you'll make better use of \nthem.\n \nBe sure to set them in the right order \nfor their fullest effect.\n"
"A5Q2SuccessfulCain"	"80\nYou've become a hero to this town, my \nfriend. The shadows have lifted ever \nsince you brought the Light to \nHarrogath.\n"
"A5Q2SuccessfulAnya"	"107\nI'm sure those men appreciate the \nfreedom you gave them...as much as I \ndo.\n"
"A5Q2SuccessfulLarzuk"	"55\nSince your arrival, Cain has spoken of \nyour deeds in the Southern Kingdoms, \ndefeating both Mephisto and Diablo. At \nfirst, I scoffed at his tales, but I'm \nfinding them more believable with every \npassing day.\n"
"A5Q2SuccessfulMalah"	"73\nYou have inspired the people in this \ntown -- not only those you rescued, but \nthose you've helped in other ways as \nwell.\n"
"A5Q2SuccessfulNihlathak"	"72\nSo. You brought the lost sheep home to \nthe shepherd. Well done.\n"
"A5Q3InitMalah"	"43\nThere is a matter which I hesitate to \nshare, but I believe you are the only \none who can help me now.\n \nAnya, the young alchemist and \ndaughter to one of our slain Elders, \nhas been missing for some time. She is \na strong, crafty woman with a spirit \nlike no other.\n \nOne night, just before your arrival, I \noverheard her and Nihlathak arguing \nabout her father's death. The next \nmorning she was gone.\n \nNihlathak has his own tale as to where \nshe went and why. Don't believe him! I \nfear he is at the root of her \ndisappearance.\n \nPlease, if you can, search for Anya and \nbring her back to us. She'll know what \nto do about Nihlathak.\n"
"A5Q3AfterInitMalah"	"94\nWhen you talk to Nihlathak, be careful. \nThere is no telling what he will say or \ndo.\n"
