"AnyaGossip5"	"66\nЯ очень рада, что ты здесь, воин.\nВозможно, все было бы по другому,\nесли бы мы попросили помощи у\nсоседних королевств.\n\nНаша глупая, глупая гордость...\n"
"AnyaGossip6"	"46\nМой отец, Ауст, был среди тех\nмудрых старейшин, которые знали,\nчто нам понадобится помощь соседних\nкоролевств, чтобы одолеть полчища\nБаала. Он полагал, что этот\nконфликт затронет весь мир, в не\nпросто нашу родину. Он говорил, что\nГора Арреат необходима для\nвыживания всего мира, как вода и\nпища необходимы для выживания\nнашего рода.\n\nЯ думаю, что это - правда.\n"
"AnyaGossip7"	"47\nУверенность Куал-Кека в своих\nвозможностях граничила с\nсамонадеянностью, но вначале осады\nего посрамил Баал. Хотя он и спас\nнас от незамедлительной гибели,\nтреть наших воинов погибла.\n\nНикто не обрек на гибель большее\nколичество людей, чем он. Хотя он\nэтого не говорит, но твое\nприсутствие дает ему надежду, воин.\n"
"AnyaGossip8"	"82\nЕсли бы Лазук умел танцевать или\nпеть хотя бы в половину того, как\nон кует металл, он бы был уже\nженат.\n\n...Посмотри на эти плечи.\n"
"AnyaGossip9"	"57\nНихлатак был последним из наших\nстарейшин, которые были обязаны\nохранять гору. Он пытался в\nодиночку вести нас через самые\nгорькие времена нашей истории - но\nон был так же беспомощен, как и мы\nсами.\n\nЯ не могу простить его\nпредательство, но я могу извлечь из\nнего урок.\n"
"AnyaGossip10"	"49\nУ нашего народа есть поверье, что\nДревние, которые охраняют Гору\nАрреат, обладают силой, способной\nостановить Баала. К сожалению,\nВладыка Разрушения показал огромную\nмощь, и это подкосило нашу веру.\n"
"LarzukAct5IntroGossip1"	"60\nЯ - Ларзук, оружейник. Мои предки\nбыли самыми искусными мастерами во\nвсем Харрогате. \n\n К сожалению, с каждым днем мои\nзапасы иссякают, а демоны за\nстенами не становятся слабее. \n\n Боюсь, что близятся времена, когда\nмне придется положить мой молот, и\nвзять в руки меч. \n"
"LarzukAct5IntroAmaGossip1"	"46\nИтак, ты - Амазонка. Я слышал много\nисторий о твоем королевстве. Твое\nнеобычное оружие может побить мои\nнавыки, но я готов состязаться.\n\nЯ - Ларзук, оружейник. Мои предки\nбыли самыми искусными мастерами во\nвсем Харрогате. К сожалению, с\nкаждым днем мои запасы иссякают, а\nдемоны за стенами не становятся\nслабее. Боюсь, что близятся\nвремена, когда мне придется\nположить мой молот, и взять в руки\nмеч.\n"
"LarzukGossip1"	"65\nЯ слышал, что вам, Амазонкам, лучше\nвсего удается убивать с расстояния.\nСудя по тому, что я видел, с\nприспешниками Ада надо бороться\nболее действенными методами. \n\nА вы там все такие... габаритные?\n"
"LarzukGossip2"	"59\nЗачем это ты покинул свои\nпрекрасные острова, чтобы оказаться\nздесь на ледяных полях жарких битв?\nВозможно, что если мы оба выживем\nпосле этого, мы вместе отправимся\nтуда.\n"
"LarzukGossip3"	"65\nНеужели и тебе этот адский вой не\nдавал покоя всю ночь, да? Некоторые\nдумают, что это - вой каких-то\nживотных, но я не знаю ни одного\nживотного, способного издавать\nподобные звуки.\n"
"LarzukGossip4"	"73\nСилы демонов используют наши\nсобственные башни и баррикады\nпротив нас. Знаешь, было бы разумно\nотрезать этих демонов на равнине\nпрежде, чем они взберутся на\nукрепления.\n"
"LarzukGossip5"	"63\nОтчаяние Нихлатака заразно - а его\nповедение просто недостойно\nположения старейшины. Я думаю, что\nбез него нам будет лучше.\n"
"LarzukGossip6"	"58\nЯ изложил Куал-Кеку мои\nсоображения, как снять осаду, но он\nих не принял. И все потому, что на\nмне нет боевых шрамов, или может он\nдумает, что я пустой колчан стрел?\n"
"LarzukGossip7"	"65\nСогласно легенде, вершина Горы\nАрреат охраняется духами наших\nпредков. Хотя нашему народу не\nпозволено подниматься на вершину\nэтой горы, некоторые чужестранцы\nпытались это сделать.\n\nНо ни разу никто их них не\nвернулся.\n"
"LarzukGossip8"	"52\nВо время празднования наших побед\nэтот город становится просто\nпрекрасным. Нас, Варваров, долго и\nупорно тренируют с самого детства,\nчтобы мы стали хорошими войнами,\nпоэтому мы и празднуем с не меньшим\nрвением.\n\nА у тебя нет случайно с собой эля\nили что-то подобного, я бы мог его\nу тебя купить?\n"
"LarzukGossip9"	"64\nКаждый день в боях под стенами\nгорода погибает кто-то из моих\nдрузей, а я целый и невредимый стою\nу своей наковальни. Если бы мы так\nне нуждались в оружии, я бы уже\nдавно был на поле боя и выполнял\nсвой долг. \n\nУдачи тебе, воин.\n"
"LarzukGossip10"	"48\nТеперь ты знаешь... золото, которое\nты мне платишь, не оседает в моих\nкарманах. На большую его часть я\nпокупаю металл, их которого я\nвыковываю оружие и доспехи. А\nостальное - то, что мне удается\nскопить, идет Малахе или Куал-Кеку\nна закупку других запасов.\n"
"MalahAct5IntroGossip1"	"48\nЯ, Малах, приветствую тебя в\nХаррогате, последнем оплоте порядка\nна Горе Арреат. Если ты собираешься\nразгромить Баала, Владыку\nРазрушения, то это - правильное\nместо.\n\nБаал опустошил нашу гору и\nуничтожил ее жителей. Его\nприспешники продолжают атаковать\nнаш город, а Куал-Кек и его люди\nоказались беспомощными перед лицом\nэтой угрозы, и не могут остановить\nзло. Баал все еще находится на\nгоре, он что-то ищет, а вот что - я\nне знаю. \n\n.\n\n \n\n.\n"
"MalahAct5IntroSorGossip1"	"36\nВолшебница... здесь в Харрогате?\n\nБыло время, когда я, дитя мое, тоже\nподумывала вступить на этот путь. К\nсожалению мои способности так и не\nдостигли уровня, превышающего\nнекоторые простые заклинания. Зато\nс помощью времени и энергии я могу\nвылечить практически любые раны, а\nвот против Баала я ничего не могу\nсделать.\n\nНо хватит об этом... я что-то\nуглубилась в рассуждения и\nсовершенно забыла о приличии.\n\n Я, Малаха, приветствую тебя в\nХаррогате, последнем оплоте порядка\nна Горе Арреат. Если ты собираешься\nразгромить Баала, Владыку\nРазрушения, то это - правильное\nместо.\n\n Баал опустошил нашу гору и\nуничтожил ее жителей. Его\nприспешники продолжают атаковать\nнаш город, а Куал-Кек и его люди\nоказались беспомощными перед лицом\nэтой угрозы, и не могут остановить\nзло. Баал все еще находится на\nгоре, он что-то ищет, а вот что - я\nне знаю. \n\n Все старейшины, кроме Нихлатака,\nпринесли себя в жертву, воздвигая\nоборонительную стену за пределами\nХаррогата.\n\n Некоторые из наших людей, и в\nособенности Нихлатак, не ценят твое\nприсутствие здесь. Мы - очень\nгордый народ, поэтому нам не так уж\nи легко принимать чью-то помощь. А\nвот я, я очень рада, что ты здесь.\n\nЕсли тебе надо полечиться или нужен\nкакой-нибудь эликсир, пожалуйста,\nзаходи ко мне. А у Ларзука ты\nможешь купить новое оружие,\nобмундирование или отремонтировать\nстарое. Нихлатак, несмотря на свое\nнедружелюбное отношение, также\nможет оказать определенную помощь\nсвоими товарами. И наконец\nКуал-Кек, наш тяжелый всадник,\nкомандует остатками нашей армии в\nбоях против Баала.\n"
"MalahAct5IntroBarGossip1"	"37\nТвое долгое путешествие привело\nтебя домой, Варвар. Оооо... с тех\nпор как ты покинул Харрогат, в нем\nпроизошло многое. Вокруг царит\nтакое зло, что наш город очень\nтрудно узнать.\n\nХотя мне удалось еще выжить. И я\nуверена, что на твою долю тоже\nвыпало немало страданий. Мое сердце\nрадуется при виде тебя целым и\nневредимым. Я буду молиться , чтобы\nтебе удалось избавить нас от этого\nада.\n\nБаал опустошил нашу гору и\nуничтожил ее жителей. Его\nприспешники продолжают атаковать\nнаш город, а Куал-Кек и его люди\nоказались беспомощными перед лицом\nэтой угрозы, и не могут остановить\nзло. Баал все еще находится на\nгоре, он что-то ищет, а вот что - я\nне знаю.\n\nНихлатак - последний из выживших в\nсовете старейшин, но боюсь, что в\nпоследнее время он сам не свой.\nОстальные старейшины принесли себя\nв жертву, воздвигая оборонительную\nстену за пределами Харрогата. Если\nНихлатак и груб с тобой, так это\nпотому, что он чувствует\nответственность за все, что\nпроисходит. Посылать людей на\nверную гибель не приносит ему\nникакой радости.\n\nС тех пор, как ты покинул этот\nгород, в нем произошло столько\nперемен, что я уже ни на что не\nнадеюсь в этой жизни.\n\nЕсли тебе надо полечиться или нужен\nкакой-нибудь эликсир, пожалуйста,\nзаходи ко мне. А у Ларзука ты\nможешь купить новое оружие,\nобмундирование или отремонтировать\nстарое. Нихлатак, несмотря на свое\nнедружелюбное отношение, также\nможет оказать определенную помощь\nсвоими товарами. И наконец\nКуал-Кек, наш тяжелый всадник,\nкомандует остатками нашей армии в\nбоях против Баала.\n"
"MalahGossip1"	"49\nЯ знаю, что волшебница может\nвызывать удивительные магические\nсилы. Если нам удастся пережить\nнашествие Баала, я буду очень\nпризнательна, если ты сможешь\nпоказать или обучить меня\nчему-нибудь, что ты знаешь. \n\nМожет я и стара, но не мертва же.\n"
"MalahGossip2"	"41\nЯ знаю, что ты и мой сын Баннак\nрасстались не лучшими друзьями. Он\nне мог понять ту чудесную силу,\nкоторая вырвала тебя из дома и\nзаставила покинуть родные земли.\nОднако, даже если Баннак мне об\nэтом никогда прямо и не говорил, с\nкаждым годом я все больше видела в\nего глазах то же самое желание.\n\nO... как жаль, что я не\nпосоветовала ему отправиться с\nтобой. Может, он был все еще жив.\n"
"MalahGossip3"	"43\nХотя раньше наши люди думали, что\nЛедяные пещеры могут укрыть нас от\nврагов, от темных полчищ они нас не\nспасают. Там есть такие порождения,\nкоторые прежде, чем вырвать у тебя\nсердце, замораживают его.\n"
"MalahGossip4"	"95\nНа поле боя нельзя поворачиваться\nспиной даже к мертвым.\n"
"MalahGossip5"	"50\nЭта битва сводит наших воинов с\nума. Те, кому повезло, и они\nвозвращаются с гор, утверждают, что\nво время боя они видели летающих\nангелов.\n\nМожет эти существа и летают, но они\nявно не ангелы.\n"
"MalahGossip6"	"48\nВозможно, тебе рассказали об\nужасной гибели моего сына от рук\nжестоких приспешников Баала. Он был\nмоим последним оставшимся в живым\nребенком...\n\nКлятва сострадания, принятая мною,\nраспространяется только на людей.\n\nУничтожь этих тварей, воин. Всех до\nодного!\n"
"MalahGossip7"	"79\nКатапульты - это адские машины,\nизготовленные из плоти демонов и\nстали.\n\nБерегись их.\n"
"MalahGossip8"	"51\nКуал-Кек - достойный лидер, но его\nпотери гнетут его. Он так\nнетерпелив потому, что он судит о\nвоине по его делам, а не словам.\n\nТебе надо заслужить его доверие.\n"
"MalahGossip9"	"47\nУ Ларзука очень добрая душа, но\nиногда кажется, что он сошел с ума.\n\n\nОднажды он попросил у меня двадцать\nмоих самых лучших овечьих шкур. Он\nсказал, что наполнит их теплым\nвоздухом и будет парить в небе как\nоблако над полем боя и шпионить за\nполчищами Баала! \n\nБоюсь, что осада окончательно\nдовела его.\n"
"MalahGossip10"	"82\nОсторожно, отважный клинок.\n\nХотя я и искусно лечу, воскрешать я\nне умею.\n"
"MalahGossip11"	"48\nЯ молюсь, чтобы поскорее настали\nдни, когда снег на полях станет\nбелым-белым и непокрытым каплями\nнашей крови. Возможно, такой день\nнастанет скоро... а может и\nникогда...\n\nO... но я забылась? Чем могу тебе\nпомочь в твоих подвигах?\n"
"MalahGossip12"	"81\nТвое золото просто необходимо.\nМедицинские запасы для наших воинов\nистощаются, и к тому же они такие\nдорогие.\n\nКогда нам удается найти поставщика,\nнам приходится дорого платить за\nто, что нам надо.\n"
"MalahGossip13"	"50\nГородские жители, кроме Куал-Кека,\nне видят то, что вижу я - настоящую\nрезню.\n\nНаши самые отважные и сильные войны\nбегут ко мне, взывая о помощи. Я\nделаю все, что могу - лечу и\nнакладываю повязки одним, а других\nпровожаю в последний путь.\n"
"NihlathakAct5IntroGossip1"	"55\nТак, так. Из-за осады у нас все\nбыстро заканчивается, но только не\nдураки. \n\nЧто привело тебя в это место?\nМожет, ты - стервятник, желающий\nосквернить тела наших падших\nвоинов? \n\nНезависимо от этого здесь ты себя\nне прославишь. Мы сами должны\nзащищать гору. Это - лишь вопрос\nвремени, когда адские полчища будут\nнаголову разбиты.\n"
"NihlathakAct5IntroAssGossip1"	"46\nТак, так... Асассин!\n\nДа, да... я уверен, что все в этом\nгороде признательны, что ты здесь,\nно думаю, что в действительности\nтебе не следовало сюда приезжать.\n\nЛично я могу сказать, что в твоих\nнавыках здесь никто не нуждается. В\nдругом месте ты лучше прославишь\nсвой клан.\n"
"NihlathakAct5IntroNecGossip1"	"41\nA, Некромант.\n\nХотя я и восхищаюсь твоим желанием\nпознать темную сторону магии, могу\nтебе сказать, что мы не нуждаемся в\nтвоих умениях. Скоро нам удастся\nпереломить ход боя и без твоего\nвмешательства. \n\nХотя я мог ожидать твоего появления\nздесь. Ты как мотылек на свет\nлетишь туда, где чувствуешь смерть.\nОна насыщает тебя, ведь так?\n"
"NihlathakGossip1"	"50\nЕсли ты ищешь случаи предательской\nмагии, Асассин, приглядись\nповнимательней к Ларзуку. Он был\nединственным в городе, кто прошлой\nвесной не переболел красной\nлихорадкой. Он говорил, что ему\nповезло, так как он всегда мыл руки\nперед едой.\n\nХммм... очень подозрительно...\n"
"NihlathakGossip2"	"48\nЧто привело тебя в это место?\nМожет, ты - стервятник, осквернить\nтела наших падших воинов?\n\n Независимо от этого здесь ты себя\nне прославишь. Мы сами должны\nзащищать гору. Это - лишь вопрос\nвремени, когда адские полчища будут\nнаголову разбиты.\n"
"NihlathakGossip3"	"50\nОт Куал-Кека нет никакого толка. Он\nпросто слепо посылает наших воинов\nна верную гибель, думая, что\nполчища Баала сражаются как люди.\nКонечно же, все знают, что это не\nтак.\n"
"NihlathakGossip4"	"49\nПолчища демонов стали невообразимо\nсильными, им помогают наши глупые\nошибки. Но думаю, что я нашел\nспособ исправить эти упущения...\n"
"NihlathakGossip5"	"45\nO, да... я помню наших воинов еще\nдетьми. Малаха лечила им\nпереломанные кости и давала\nлекарства от жара. А теперь они\nвозвращаются к ней с ранами,\nкоторые невозможно вылечить.\n\nЯ очень устал... пожалуйста...\nоставь меня.\n"
"NihlathakGossip6"	"86\nЕсли у тебя ко мне нет ничего\nважного, уходи!\n"
"NihlathakGossip7"	"59\nОтец Ании был моим самым лучшем\nдругом. Теперь нам надо оплакивать\nстольких... у меня нет на тебя\nвремени!\n"
"NihlathakGossip8"	"45\nМеня давно критикуют, но в\nособенности критика усилилась в\nпоследнее время - с тех пор, как\nпогибли мои соратники старейшины.\nИз всего этого я вынес одну вещь.\nКаждый человек должен делать то,\nчто правильно, независимо от того,\nчто думают другие.\n"
"NihlathakGossip9"	"70\nСовет старейшин всегда полагал, что\nмы готовы к нашествию Троих.\nОчевидно, что мы были недостаточно\nподготовлены.\n"
"QualKehkAct5IntroGossip1"	"48\nЯ - Куал-Кек, главный военачальник\nХаррогата.\n\nТы похож на воина... нам не\nпомешает еще один солдат. Но не\nдумай, что мы сильно расстроимся,\nесли тебя убьют. \n\n Баал полностью соответствует\nсвоему прозвищу. Он пронесся по\nнашим землям как безжалостная чума.\n\n Оборонительная стена, возведенная\nнашими погибшими старейшинами,\nпомогает держать зло в постоянном\nнапряжении, но осада Баала все\nравно постоянно требует новых\nжертв.\n\nБольшинство моих людей уже погибло.\nА остальные попали в ловушку в\nпроходах на горе.\n\nНо клянусь, что мы еще не разбиты!\nМы будем бороться до конца, чтобы\nзащитить нашу гору!\n"
"QualKehkAct5IntroPalGossip1"	"48\nПаладин! Я давно слышал о твоем\nнароде.\n\nКогда я был молодым воином, я даже\nподумывал совершить паломничество в\nКураст. Но тогда я был очень юн и\nглуп. Мое место всегда было здесь -\nзащищать Харрогат и Гору Арреат.\n\n Ты похож на воина... нам не\nпомешает еще один солдат. Но не\nдумай, что мы сильно расстроимся,\nесли тебя убьют. \n\n Баал полностью соответствует\nсвоему прозвищу. Он пронесся по\nнашим землям как безжалостная чума.\n\n Оборонительная стена, возведенная\nнашими погибшими старейшинами,\nпомогает держать зло в постоянном\nнапряжении, но осада Баала все\nравно постоянно требует новых\nжертв.\n\nБольшинство моих людей уже погибло.\nА остальные попали в ловушку в\nпроходах на горе.\n\nНо клянусь, что мы еще не разбиты!\nМы будем бороться до конца, чтобы\nзащитить нашу гору!\n"
"QualKehkAct5IntroDruGossip1"	"45\nДруид в Харрогате! Неужели уже до\nэтого дошло дело?\n\nПосле воинов между магами я думал,\nчто в Харрогате мы больше никогда\nне увидим друидов. Ты сильно\nрискуешь, что явился сюда! \n\nПо правде говоря мне всегда было\nнемного неудобного видеть вашу\nутонченную фигуру, но я очень\nуважаю ваше стремление к равновесию\nи миру. Итак, если ты достаточно\nнам доверяешь, что можешь войти в\nнаши врата, я достаточно доверяю\nтебе, чтобы пропустить тебя и\nразрешить остаться.\n\nЯ - Куал-Кек, главный военачальник\nХаррогата.\n\nТы похож на воина... нам не\nпомешает еще один солдат. Но не\nдумай, что мы сильно расстроимся,\nесли тебя убьют. \n\nБаал полностью соответствует своему\nпрозвищу. Он пронесся по нашим\nземлям как безжалостная чума.\n\nОборонительная стена, возведенная\nнашими погибшими старейшинами,\nпомогает держать зло в постоянном\nнапряжении, но осада Баала все\nравно постоянно требует новых\nжертв.\n\nБольшинство моих людей уже погибло.\nА остальные попали в ловушку в\nпроходах на горе.\n\nНо клянусь, что мы еще не разбиты!\nМы будем бороться до конца, чтобы\nзащитить нашу гору!\n"
"QualKehkGossip1"	"51\nПочту за честь, если воин Света\nбудет сражаться с моими людьми рука\nоб руку.\n\nЯ вижу, что твоя вера дает тебе\nнеобыкновенную силу, Паладин, но не\nдумай, что ты выйдешь из этого\nцелым и невредимым.\n"
"QualKehkGossip2"	"57\nХаррогат ужасно нуждается в твоей\nсиле, благородный Друид. Тем не\nменее, ты думаешь, что перед лицом\nэтой неслыханной сверхъестественной\nнапасти, твои природные\nспособности могут оказаться\nуместными?\n"
"QualKehkGossip3"	"52\nСмерть сына Малахи стала настоящей\nтрагедией. Он был нашим лучшим\nлучником.\n\nОднажды успешно атакуя силы Баала,\nон нарвался на демоническое копье.\nРана была таких размеров... ну,\nвообще, даже Малаха признает, что\nбыстрая смерть была ниспослана\nсвыше.\n"
"QualKehkGossip4"	"62\nМногие прекрасно обученные воины\nпали из-за осадных орудий Баала. У\nних очень большой радиус обстрела.\nВпрочем их довольно легко\nуничтожить, если быстро до них\nдобраться.\n"
"QualKehkGossip5"	"71\nКажется, что полчища воинов Баала\nпросто бесчисленны, однако убив их\nпредводителей, можно поубавить их\nпыл.\n"
"QualKehkGossip6"	"51\nЕще раньше группы наших лучших\nразведчиков попали в засаду,\nорганизованную демонами, они просто\nобразовались из воздуха вокруг них.\nТе, кому удалось выжить, часто\nповторяют, что видели странное\nсоздание парящее чуть поодаль.\n\nВозможно, уничтожив его, мы можем\nотгородить себя от неприятных\nсюрпризов.\n"
"QualKehkGossip7"	"51\nЭто совершенно непохоже ни на какое\nвиденное мною сражение. Мы дрожим\nнад каждой каплей воды и каждом\nкуском хлеба, а демоны ночами\nпируют на плоти и крови убитых.\n"
"QualKehkGossip8"	"50\nЛарзук - талантливый кузнец, но в\nего голове роятся совершенно\nбезумные мысли. \n\nТолько вчера он приходил ко мне с\nпланом, как снять осаду. Он хотел\nнаполнить металлические трубки\nпорохом и стальными шариками, а\nзатем... ну, вообще как я и сказал,\nочень странный.\n"
"QualKehkGossip9"	"47\nВ мирные времена наши старейшины\nбыли мудрыми лидерами, а теперь\nвыживание нашего народа зависит\nполностью от меня. Я и мои люди, мы\nбудем сражаться до конца, но мы не\nможем гарантировать победу.\n\nРаньше я думал, что через наши\nукрепления невозможно прорваться к\nсвященной горе. Теперь я знаю, что\nя горько заблуждался. \n"
"A5Q1InitLarzuk"	"48\nЕсли ты здесь, чтобы разбить Баала,\nто докажи это! \n\nКак мы уже сказали, Харрогат\nосажден демонами Баала. За стенами\nгорода его катапульты устроили\nадский дождь.\n\nСам же Баал направился вверх к\nсвященной горе, оставив во главе\nсвоего войска одного из самых\nподлых своих генералов, Шенка\nнадсмотрщика. Беспощадный\nисполнитель, он отправляет своих\nприспешников на верную гибель в\nсамые горячие точки на поле битвы.\n\nЕсли ты хочешь доказать нам, что ты\nчего-то стоишь, уничтожь это\nчудовище, Шенка, который управляет\nкатапультами за пределами\nХаррогата. Если тебе удастся это\nсделать, возвращайся ко мне.\n"
"A5Q1AfterInitLarzuk"	"111\nУ... а я разве ничего не говорил о\nкатапультах?\n"
"A5Q1AfterInitCain"	"72\nЯ думаю, что только если ты\nпоможешь снять осаду с Харрогата,\nты сможешь завоевать доверие этого\nнарода.\n"
"A5Q1AfterInitAnya"	"74\nТебе удалось проявить свои умения и\nспасти прекрасных девушек...\nпосмотрим, как ты справишься с\nмерзкими тварями.\n"
